1,Time,Displacement,Force
,(s),(mm),(N)
"","40.1700","8.4861","9635.0000"
"","40.2700","8.5078","9645.7432"
"","40.3700","8.5285","9642.6504"
"","40.4700","8.5499","9649.7871"
"","40.5700","8.5716","9652.4258"
"","40.6700","8.5918","9650.0273"
"","40.7700","8.6138","9658.9658"
"","40.8700","8.6343","9656.9609"
"","40.9700","8.6563","9667.0879"
"","41.0700","8.6768","9660.7607"
"","41.1700","8.6984","9670.0811"
"","41.2700","8.7193","9668.0469"
"","41.3700","8.7402","9671.8613"
"","41.4700","8.7622","9677.8877"
"","41.5700","8.7825","9673.4795"
"","41.6700","8.8043","9682.0977"
"","41.7700","8.8247","9680.4355"
"","41.8700","8.8465","9689.8672"
"","41.9700","8.8676","9687.3145"
"","42.0700","8.8886","9691.5098"
"","42.1700","8.9097","9691.8223"
"","42.2700","8.9306","9695.1357"
"","42.3700","8.9529","9703.5850"
"","42.4700","8.9730","9695.6787"
"","42.5700","8.9947","9704.8242"
"","42.6700","9.0153","9702.3662"
"","42.7700","9.0369","9711.2793"
"","42.8700","9.0583","9710.3682"
"","42.9700","9.0789","9712.0742"
"","43.0700","9.1004","9715.5791"
"","43.1700","9.1208","9715.0527"
"","43.2700","9.1433","9726.3340"
"","43.3700","9.1635","9717.6377"
"","43.4700","9.1852","9727.9375"
"","43.5700","9.2058","9724.2090"
"","43.6700","9.2273","9731.9736"
"","43.7700","9.2492","9735.1318"
"","43.8700","9.2691","9728.5996"
"","43.9700","9.2911","9738.7881"
"","44.0700","9.3116","9736.0098"
"","44.1700","9.3336","9745.4209"
"","44.2700","9.3542","9740.2988"
"","44.3700","9.3756","9747.6416"
"","44.4700","9.3965","9745.5830"
"","44.5700","9.4176","9750.5967"
"","44.6700","9.4396","9756.7598"
"","44.7700","9.4597","9750.1094"
"","44.8700","9.4815","9758.6484"
"","44.9700","9.5021","9756.9033"
"","45.0700","9.5240","9766.4375"
"","45.1700","9.5451","9762.4883"
"","45.2700","9.5659","9764.3379"
"","45.3700","9.5871","9766.0723"
"","45.4700","9.6080","9768.0801"
"","45.5700","9.6302","9776.6055"
"","45.6700","9.6502","9768.9297"
"","45.7700","9.6720","9779.0654"
"","45.8700","9.6926","9775.8828"
"","45.9700","9.7142","9783.8613"
"","46.0700","9.7357","9782.9531"
"","46.1700","9.7562","9781.8086"
"","46.2700","9.7777","9785.8271"
"","46.3700","9.7984","9786.0361"
"","46.4700","9.8206","9795.5156"
"","46.5700","9.8410","9788.2275"
"","46.6700","9.8626","9797.2666"
"","46.7700","9.8833","9794.2598"
"","46.8700","9.9046","9800.0801"
"","46.9700","9.9263","9801.8613"
"","47.0700","9.9466","9798.4814"
"","47.1700","9.9683","9805.0068"
"","47.2700","9.9888","9803.7012"
"","47.3700","10.0109","9812.8369"
"","47.4700","10.0316","9807.2822"
"","47.5700","10.0528","9813.4561"
"","47.6700","10.0738","9812.9834"
"","47.7700","10.0948","9816.4473"
"","47.8700","10.1170","9822.5254"
"","47.9700","10.1370","9814.2930"
"","48.0700","10.1590","9823.2373"
"","48.1700","10.1795","9819.5088"
"","48.2700","10.2014","9829.6182"
"","48.3700","10.2224","9824.8447"
"","48.4700","10.2432","9828.7490"
"","48.5700","10.2644","9829.3994"
"","48.6700","10.2849","9829.9570"
"","48.7700","10.3075","9840.5264"
"","48.8700","10.3276","9830.4775"
"","48.9700","10.3495","9840.5693"
"","49.0700","10.3698","9834.6826"
"","49.1700","10.3916","9844.3916"
"","49.2700","10.4132","9843.9590"
"","49.3700","10.4335","9841.7764"
"","49.4700","10.4551","9846.4033"
"","49.5700","10.4758","9845.9678"
"","49.6700","10.4981","9855.5264"
"","49.7700","10.5183","9846.1240"
"","49.8700","10.5398","9853.9385"
"","49.9700","10.5606","9852.3564"
"","50.0700","10.5820","9857.7617"
"","50.1700","10.6036","9859.7119"
"","50.2700","10.6240","9856.2520"
"","50.3700","10.6453","9860.2529"
"","50.4700","10.6662","9861.5430"
"","50.5700","10.6883","9870.2910"
"","50.6700","10.7088","9862.4453"
"","50.7700","10.7302","9869.1221"
"","50.8700","10.7513","9867.7969"
"","50.9700","10.7723","9871.1377"
"","51.0700","10.7942","9875.5576"
"","51.1700","10.8146","9870.0186"
"","51.2700","10.8362","9875.6104"
"","51.3700","10.8566","9872.4238"
"","51.4700","10.8784","9881.7881"
"","51.5700","10.8996","9878.7363"
"","51.6700","10.9206","9881.6748"
"","51.7700","10.9418","9881.5020"
"","51.8700","10.9626","9883.5410"
"","51.9700","10.9848","9890.6484"
"","52.0700","11.0052","9882.9502"
"","52.1700","11.0270","9890.5752"
"","52.2700","11.0473","9885.0703"
"","52.3700","11.0690","9894.6836"
"","52.4700","11.0906","9894.1582"
"","52.5700","11.1110","9891.4717"
"","52.6700","11.1323","9894.6279"
"","52.7700","11.1531","9894.7715"
"","52.8700","11.1752","9903.0049"
"","52.9700","11.1956","9894.9580"
"","53.0700","11.2169","9901.8496"
"","53.1700","11.2379","9900.8564"
"","53.2700","11.2592","9905.2822"
"","53.3700","11.2812","9908.8477"
"","53.4700","11.3013","9902.3545"
"","53.5700","11.3229","9907.4375"
"","53.6700","11.3435","9906.4014"
"","53.7700","11.3655","9914.8340"
"","53.8700","11.3864","9909.0869"
"","53.9700","11.4075","9912.8252"
"","54.0700","11.4284","9911.5840"
