4,Time,Displacement,Force
,(s),(mm),(N)
"","24.9360","5.2633","15601.5918"
"","25.0360","5.2855","15595.4463"
"","25.1360","5.3055","15597.9844"
"","25.2360","5.3275","15594.0098"
"","25.3360","5.3479","15593.0850"
"","25.4360","5.3697","15596.2227"
"","25.5360","5.3908","15586.0986"
"","25.6360","5.4117","15596.4170"
"","25.7360","5.4329","15584.9082"
"","25.8360","5.4536","15591.8359"
"","25.9360","5.4758","15584.6025"
"","26.0360","5.4959","15580.9756"
"","26.1360","5.5178","15584.2109"
"","26.2360","5.5384","15579.6406"
"","26.3360","5.5600","15586.1270"
"","26.4360","5.5816","15576.2373"
"","26.5360","5.6020","15588.0869"
"","26.6360","5.6237","15579.1123"
"","26.7360","5.6442","15584.8652"
"","26.8360","5.6662","15586.9258"
"","26.9360","5.6867","15578.4209"
"","27.0360","5.7083","15587.8711"
"","27.1360","5.7287","15583.2246"
"","27.2360","5.7502","15589.7559"
"","27.3360","5.7722","15582.2070"
"","27.4360","5.7925","15589.5234"
"","27.5360","5.8143","15584.6221"
"","27.6360","5.8347","15588.2539"
"","27.7360","5.8566","15589.5234"
"","27.8360","5.8777","15583.0088"
"","27.9360","5.8987","15593.7002"
"","28.0360","5.9198","15584.4521"
"","28.1360","5.9407","15592.4033"
"","28.2360","5.9628","15586.0957"
"","28.3360","5.9829","15587.1260"
"","28.4360","6.0046","15587.8408"
"","28.5360","6.0251","15587.1738"
"","28.6360","6.0468","15592.7031"
"","28.7360","6.0681","15583.0254"
"","28.8360","6.0890","15595.4365"
"","28.9360","6.1103","15584.6611"
"","29.0360","6.1309","15592.3535"
"","29.1360","6.1533","15589.4492"
"","29.2360","6.1735","15584.8916"
"","29.3360","6.1951","15591.0771"
"","29.4360","6.2157","15585.9141"
"","29.5360","6.2372","15593.5947"
"","29.6360","6.2589","15582.9775"
"","29.7360","6.2792","15592.5693"
"","29.8360","6.3009","15584.3730"
"","29.9360","6.3214","15587.6338"
"","30.0360","6.3435","15587.4209"
"","30.1360","6.3642","15578.7734"
"","30.2360","6.3855","15586.6904"
"","30.3360","6.4064","15579.6689"
"","30.4360","6.4277","15584.6875"
"","30.5360","6.4497","15575.6484"
"","30.6360","6.4698","15580.8271"
"","30.7360","6.4915","15573.7266"
"","30.8360","6.5119","15575.5762"
"","30.9360","6.5341","15577.2285"
"","31.0360","6.5549","15567.6904"
"","31.1360","6.5760","15576.9434"
"","31.2360","6.5969","15564.5850"
"","31.3360","6.6179","15564.0078"
"","31.4360","6.6399","15544.2832"
"","31.5360","6.6601","15535.3223"
"","31.6360","6.6821","15536.8145"
"","31.7360","6.7026","15541.0527"
"","31.8360","6.7243","15551.0176"
"","31.9360","6.7455","15548.1982"
"","32.0360","6.7664","15563.6084"
"","32.1360","6.7876","15558.1865"
"","32.2360","6.8083","15567.9707"
"","32.3360","6.8305","15568.2549"
"","32.4360","6.8507","15567.6973"
"","32.5360","6.8725","15574.2188"
"","32.6360","6.8932","15572.0029"
"","32.7360","6.9145","15576.5566"
"","32.8360","6.9361","15571.1475"
"","32.9360","6.9568","15576.7021"
"","33.0360","6.9781","15568.4824"
"","33.1360","6.9988","15574.3320"
"","33.2360","7.0207","15571.2842"
"","33.3360","7.0417","15567.1377"
"","33.4360","7.0631","15572.8682"
"","33.5360","7.0836","15566.7959"
"","33.6360","7.1048","15574.2822"
"","33.7360","7.1271","15563.6299"
"","33.8360","7.1470","15568.9316"
"","33.9360","7.1688","15564.1797"
"","34.0360","7.1892","15565.0586"
"","34.1360","7.2112","15567.9961"
"","34.2360","7.2323","15558.8496"
"","34.3360","7.2533","15570.2471"
"","34.4360","7.2743","15561.1631"
"","34.5360","7.2951","15568.7598"
"","34.6360","7.3175","15562.6396"
"","34.7360","7.3375","15562.5449"
"","34.8360","7.3594","15563.4385"
"","34.9360","7.3798","15562.3379"
"","35.0360","7.4017","15570.9307"
"","35.1360","7.4230","15563.4521"
"","35.2360","7.4436","15577.8545"
"","35.3360","7.4649","15570.2500"
"","35.4360","7.4856","15576.7949"
"","35.5360","7.5079","15577.5918"
"","35.6360","7.5280","15573.9336"
"","35.7360","7.5498","15581.7568"
"","35.8360","7.5705","15580.6680"
"","35.9360","7.5919","15589.2168"
"","36.0360","7.6137","15584.9268"
"","36.1360","7.6341","15594.3037"
"","36.2360","7.6556","15591.8506"
"","36.3360","7.6761","15595.8457"
"","36.4360","7.6984","15598.4805"
"","36.5360","7.7188","15592.8750"
"","36.6360","7.7402","15602.8750"
"","36.7360","7.7610","15597.2305"
"","36.8360","7.7822","15607.4688"
"","36.9360","7.8042","15602.5518"
"","37.0360","7.8243","15606.2871"
"","37.1360","7.8462","15604.5186"
"","37.2360","7.8665","15604.2861"
"","37.3360","7.8884","15607.9678"
"","37.4360","7.9095","15593.0947"
"","37.5360","7.9307","15605.6240"
"","37.6360","7.9518","15591.3691"
"","37.7360","7.9727","15597.0488"
"","37.8360","7.9948","15586.9727"
